STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       1757;2024072806;    9;   15.7;  90.0;eor
       1757;2024072812;    9;   19.9;  57.0;eor
       1757;2024072818;    9;   20.0;  56.0;eor
       1757;2024072906;    9;   16.6;  79.0;eor
       1757;2024072912;    9;   21.0;  55.0;eor
       1757;2024072918;    9;   20.3;  59.0;eor
       1757;2024073006;    9;   16.6;  76.0;eor
       1757;2024073012;    9;   23.9;  44.0;eor
       1757;2024073018;    9;   20.7;  68.0;eor
       1757;2024073106;    9;   18.4;  81.0;eor
       1757;2024073112;    9;   23.6;  48.0;eor
       1757;2024073118;    9;   22.0;  63.0;eor
       1757;2024080106;    9;   17.2;  80.0;eor
       1757;2024080112;    9;   22.0;  56.0;eor
       1757;2024080118;    9;   19.1;  73.0;eor
       1757;2024080206;    9;   15.2;  89.0;eor
       1757;2024080212;    9;   21.0;  63.0;eor
       1757;2024080218;    9;   20.0;  60.0;eor
       1757;2024080306;    9;   15.0;  99.0;eor
       1757;2024080312;    9;   22.8;  60.0;eor
       1757;2024080318;    9;   20.4;  71.0;eor
       1757;2024080406;    9;   17.6;  94.0;eor
       1757;2024080412;    9;   22.4;  68.0;eor
       1757;2024080418;    9;   20.3;  71.0;eor
       1757;2024080506;    9;   16.4;  80.0;eor
       1757;2024080512;    9;   21.2;  55.0;eor
       1757;2024080518;    9;   18.9;  66.0;eor
       1757;2024080606;    9;   17.7;  74.0;eor
       1757;2024080612;    9;   22.2;  58.0;eor
       1757;2024080618;    9;   21.3;  65.0;eor
       1757;2024080706;    9;   19.5;  71.0;eor
       1757;2024080712;    9;   26.4;  45.0;eor
       1757;2024080718;    9;   22.1;  69.0;eor
       1757;2024080806;    9;   18.7;  78.0;eor
       1757;2024080812;    9;   21.2;  52.0;eor
       1757;2024080818;    9;   20.6;  58.0;eor
       1757;2024080906;    9;   18.3;  73.0;eor
       1757;2024080912;    9;   20.9;  71.0;eor
       1757;2024080918;    9;   20.8;  82.0;eor
       1757;2024081006;    9;   15.8;  79.0;eor
       1757;2024081012;    9;   22.5;  46.0;eor
       1757;2024081018;    9;   21.1;  56.0;eor
       1757;2024081106;    9;   16.6;  83.0;eor
       1757;2024081112;    9;   22.0;  48.0;eor
       1757;2024081118;    9;   20.5;  52.0;eor
       1757;2024081206;    9;   15.5;  81.0;eor
       1757;2024081212;    9;   20.3;  60.0;eor
       1757;2024081218;    9;   18.6;  67.0;eor
       1757;2024081306;    9;   16.2;  77.0;eor
       1757;2024081312;    9;   25.0;  46.0;eor
       1757;2024081318;    9;   20.7;  73.0;eor
       1757;2024081406;    9;   19.8;  60.0;eor
       1757;2024081412;    9;   28.6;  44.0;eor
       1757;2024081418;    9;   25.2;  48.0;eor
       1757;2024081506;    9;   19.5;  92.0;eor
       1757;2024081512;    9;   25.7;  64.0;eor
       1757;2024081518;    9;   22.1;  88.0;eor
       1757;2024081606;    9;   21.1;  81.0;eor
       1757;2024081612;    9;   26.4;  46.0;eor
       1757;2024081618;    9;   23.5;  65.0;eor
       1757;2024081706;    9;   18.9;  90.0;eor
       1757;2024081712;    9;   20.9;  62.0;eor
       1757;2024081718;    9;   18.7;  67.0;eor
       1757;2024081806;    9;   18.2;  71.0;eor
       1757;2024081812;    9;   20.2;  64.0;eor
       1757;2024081818;    9;   18.0;  72.0;eor
       1757;2024081906;    9;   15.4;  83.0;eor
       1757;2024081912;    9;   20.3;  57.0;eor
       1757;2024081918;    9;   17.5;  70.0;eor
       1757;2024082006;    9;   15.6;  74.0;eor
       1757;2024082012;    9;   24.4;  47.0;eor
       1757;2024082018;    9;   19.9;  73.0;eor
       1757;2024082106;    9;   18.7;  85.0;eor
       1757;2024082112;    9;   21.0;  49.0;eor
       1757;2024082118;    9;   16.5;  65.0;eor
       1757;2024082206;    9;   14.0;  77.0;eor
       1757;2024082212;    9;   19.1;  56.0;eor
       1757;2024082218;    9;   19.2;  64.0;eor
       1757;2024082306;    9;   18.7;  66.0;eor
       1757;2024082312;    9;   26.1;  35.0;eor
       1757;2024082318;    9;   23.2;  65.0;eor
       1757;2024082406;    9;   16.7;  74.0;eor
       1757;2024082412;    9;   28.3;  49.0;eor
       1757;2024082418;    9;   26.4;  53.0;eor
       1757;2024082506;    9;   18.3;  78.0;eor
       1757;2024082512;    9;   21.3;  47.0;eor
       1757;2024082518;    9;   18.3;  60.0;eor
       1757;2024082606;    9;   15.6;  73.0;eor
       1757;2024082612;    9;   22.9;  38.0;eor
       1757;2024082618;    9;   18.4;  57.0;eor
       1757;2024082706;    9;   14.5;  82.0;eor
       1757;2024082712;    9;   22.7;  51.0;eor
       1757;2024082718;    9;   19.7;  66.0;eor
       1757;2024082806;    9;   16.8;  86.0;eor
       1757;2024082812;    9;   26.1;  47.0;eor
       1757;2024082818;    9;   21.4;  72.0;eor
       1757;2024082906;    9;   21.7;  80.0;eor
       1757;2024082912;    9;   32.0;  43.0;eor
       1757;2024082918;    9;   27.1;  55.0;eor
       1757;2024083006;    9;   19.8;  88.0;eor
       1757;2024083012;    9;   19.3;  74.0;eor
       1757;2024083018;    9;   17.2;  74.0;eor
       1757;2024083106;    9;   14.0;  93.0;eor
       1757;2024083112;    9;   20.5;  52.0;eor
       1757;2024083118;    9;   15.5;  75.0;eor
       1757;2024090106;    9;   11.9;  96.0;eor
       1757;2024090112;    9;   19.7;  59.0;eor
       1757;2024090118;    9;   16.6;  75.0;eor
       1757;2024090206;    9;   13.2;  96.0;eor
       1757;2024090212;    9;   23.1;  42.0;eor
       1757;2024090218;    9;   18.4;  77.0;eor
       1757;2024090306;    9;   16.2;  92.0;eor
       1757;2024090312;    9;   25.5;  68.0;eor
       1757;2024090318;    9;   21.2;  91.0;eor
       1757;2024090406;    9;   22.0;  62.0;eor
       1757;2024090412;    9;   31.6;  37.0;eor
       1757;2024090418;    9;   23.5;  65.0;eor
       1757;2024090506;    9;   19.7;  79.0;eor
       1757;2024090512;    9;   27.3;  52.0;eor
       1757;2024090518;    9;   22.7;  61.0;eor
       1757;2024090606;    9;   19.5;  75.0;eor
       1757;2024090612;    9;   23.7;  70.0;eor
       1757;2024090618;    9;   21.3;  72.0;eor
       1757;2024090706;    9;   19.6;  63.0;eor
       1757;2024090712;    9;   29.0;  38.0;eor
       1757;2024090718;    9;   22.7;  67.0;eor
       1757;2024090806;    9;   20.8;  71.0;eor
       1757;2024090812;    9;   29.4;  44.0;eor
       1757;2024090818;    9;   23.1;  72.0;eor
       1757;2024090906;    9;   19.0;  93.0;eor
       1757;2024090912;    9;   18.2;  94.0;eor
       1757;2024090918;    9;   16.5;  88.0;eor
       1757;2024091006;    9;   14.6;  86.0;eor
       1757;2024091012;    9;   17.3;  60.0;eor
       1757;2024091018;    9;   16.1;  67.0;eor
       1757;2024091106;    9;   13.7;  93.0;eor
       1757;2024091112;    9;   13.2;  79.0;eor
       1757;2024091118;    9;   12.8;  64.0;eor
       1757;2024091206;    9;    7.6;  90.0;eor
       1757;2024091212;    9;   14.5;  58.0;eor
       1757;2024091218;    9;   10.9;  76.0;eor
       1757;2024091306;    9;    8.9;  88.0;eor
       1757;2024091312;    9;   16.0;  64.0;eor
       1757;2024091318;    9;   14.5;  65.0;eor
       1757;2024091406;    9;   13.1;  67.0;eor
       1757;2024091412;    9;   16.4;  55.0;eor
       1757;2024091418;    9;   14.4;  68.0;eor
       1757;2024091506;    9;   12.6;  75.0;eor
       1757;2024091512;    9;   17.6;  55.0;eor
       1757;2024091518;    9;   14.6;  71.0;eor
       1757;2024091606;    9;   14.5;  74.0;eor
       1757;2024091612;    9;   16.0;  85.0;eor
       1757;2024091618;    9;   15.8;  94.0;eor
       1757;2024091706;    9;   16.3;  87.0;eor
       1757;2024091712;    9;   17.4;  84.0;eor
       1757;2024091718;    9;   16.3;  85.0;eor
       1757;2024091806;    9;   16.0;  90.0;eor
       1757;2024091812;    9;   17.9;  82.0;eor
       1757;2024091818;    9;   16.3;  87.0;eor
       1757;2024091906;    9;   16.6;  90.0;eor
       1757;2024091912;    9;   18.8;  80.0;eor
       1757;2024091918;    9;   17.4;  93.0;eor
       1757;2024092006;    9;   11.3; 100.0;eor
       1757;2024092012;    9;   20.2;  70.0;eor
       1757;2024092018;    9;   15.3;  91.0;eor
       1757;2024092106;    9;    8.9;  99.0;eor
       1757;2024092112;    9;   22.3;  34.0;eor
       1757;2024092118;    9;   15.1;  84.0;eor
       1757;2024092206;    9;    8.7;  99.0;eor
       1757;2024092212;    9;   23.1;  40.0;eor
       1757;2024092218;    9;   15.5;  84.0;eor
       1757;2024092306;    9;    9.5;  98.0;eor
       1757;2024092312;    9;   21.0;  65.0;eor
       1757;2024092318;    9;   15.6;  91.0;eor
       1757;2024092406;    9;   13.9;  86.0;eor
       1757;2024092412;    9;   19.1;  73.0;eor
       1757;2024092418;    9;   13.4;  91.0;eor
       1757;2024092506;    9;   14.3;  87.0;eor
       1757;2024092512;    9;   17.8;  66.0;eor
       1757;2024092518;    9;   14.2;  87.0;eor
       1757;2024092606;    9;   13.2;  94.0;eor
       1757;2024092612;    9;   14.9;  94.0;eor
       1757;2024092618;    9;   16.3;  80.0;eor
       1757;2024092706;    9;   14.6;  79.0;eor
       1757;2024092712;    9;   17.3;  52.0;eor
       1757;2024092718;    9;   14.4;  68.0;eor
       1757;2024092806;    9;   10.4;  82.0;eor
       1757;2024092812;    9;   11.1;  80.0;eor
       1757;2024092818;    9;    9.6;  74.0;eor
       1757;2024092906;    9;    8.0;  84.0;eor
       1757;2024092912;    9;   12.9;  56.0;eor
       1757;2024092918;    9;    7.5;  89.0;eor
       1757;2024093006;    9;    4.1;  98.0;eor
       1757;2024093012;    9;   14.0;  48.0;eor
       1757;2024093018;    9;   11.0;  65.0;eor
       1757;2024100106;    9;    8.8;  72.0;eor
       1757;2024100112;    9;   11.6;  62.0;eor
       1757;2024100118;    9;    9.1;  92.0;eor
       1757;2024100206;    9;    9.5;  75.0;eor
       1757;2024100212;    9;   12.0;  77.0;eor
       1757;2024100218;    9;   11.9;  76.0;eor
       1757;2024100306;    9;   10.7;  92.0;eor
       1757;2024100312;    9;   12.6;  79.0;eor
       1757;2024100318;    9;   12.5;  76.0;eor
       1757;2024100406;    9;    7.0;  97.0;eor
       1757;2024100412;    9;   14.1;  65.0;eor
       1757;2024100418;    9;   10.9;  84.0;eor
       1757;2024100506;    9;    3.8;  97.0;eor
       1757;2024100512;    9;   14.0;  69.0;eor
       1757;2024100518;    9;    7.5;  94.0;eor
       1757;2024100606;    9;    3.9;  97.0;eor
       1757;2024100612;    9;   12.3;  65.0;eor
       1757;2024100618;    9;   10.0;  85.0;eor
       1757;2024100706;    9;    8.4;  88.0;eor
       1757;2024100712;    9;   13.4;  72.0;eor
       1757;2024100718;    9;   12.5;  85.0;eor
       1757;2024100806;    9;   10.5;  98.0;eor
       1757;2024100812;    9;   17.3;  80.0;eor
       1757;2024100818;    9;   15.7;  96.0;eor
       1757;2024100906;    9;   13.6;  97.0;eor
       1757;2024100912;    9;   17.2;  76.0;eor
       1757;2024100918;    9;   15.7;  82.0;eor
       1757;2024101006;    9;   14.2;  93.0;eor
       1757;2024101012;    9;   14.1;  86.0;eor
       1757;2024101018;    9;   11.1;  74.0;eor
       1757;2024101106;    9;    7.4;  87.0;eor
       1757;2024101112;    9;   12.2;  62.0;eor
       1757;2024101118;    9;    8.5;  78.0;eor
       1757;2024101206;    9;    3.5;  94.0;eor
       1757;2024101212;    9;   13.4;  55.0;eor
       1757;2024101218;    9;    9.4;  74.0;eor
       1757;2024101306;    9;    8.7;  94.0;eor
       1757;2024101312;    9;    9.7;  84.0;eor
       1757;2024101318;    9;    9.9;  84.0;eor
       1757;2024101406;    9;    9.0;  90.0;eor
       1757;2024101412;    9;   12.4;  79.0;eor
       1757;2024101418;    9;    9.7;  78.0;eor
       1757;2024101506;    9;    4.5;  93.0;eor
       1757;2024101512;    9;   11.5;  58.0;eor
       1757;2024101518;    9;    4.9;  95.0;eor
       1757;2024101606;    9;    3.8;  96.0;eor
       1757;2024101612;    9;   12.1;  59.0;eor
       1757;2024101618;    9;   10.3;  66.0;eor
       1757;2024101706;    9;    7.4;  79.0;eor
       1757;2024101712;    9;   13.9;  62.0;eor
       1757;2024101718;    9;   12.2;  75.0;eor
       1757;2024101806;    9;    8.5;  88.0;eor
       1757;2024101812;    9;   15.5;  69.0;eor
       1757;2024101818;    9;   12.4;  80.0;eor
       1757;2024101906;    9;    9.4;  81.0;eor
       1757;2024101912;    9;   16.4;  68.0;eor
       1757;2024101918;    9;   15.5;  79.0;eor
       1757;2024102006;    9;   12.0;  93.0;eor
       1757;2024102012;    9;   17.8;  71.0;eor
       1757;2024102018;    9;   14.2;  72.0;eor
       1757;2024102106;    9;   14.8;  88.0;eor
       1757;2024102112;    9;   18.1;  74.0;eor
       1757;2024102118;    9;   15.4;  78.0;eor
       1757;2024102206;    9;   13.5;  97.0;eor
       1757;2024102212;    9;   12.4;  87.0;eor
       1757;2024102218;    9;   11.4;  81.0;eor
       1757;2024102306;    9;    7.9;  96.0;eor
       1757;2024102312;    9;   12.4;  77.0;eor
       1757;2024102318;    9;    9.7;  95.0;eor
       1757;2024102406;    9;    5.2;  99.0;eor
       1757;2024102412;    9;   14.1;  71.0;eor
       1757;2024102418;    9;    7.9;  96.0;eor
       1757;2024102506;    9;    6.8;  93.0;eor
       1757;2024102512;    9;   14.3;  74.0;eor
       1757;2024102518;    9;    9.8;  97.0;eor
       1757;2024102606;    9;    6.7;  98.0;eor
       1757;2024102612;    9;   15.7;  78.0;eor
       1757;2024102618;    9;    8.1;  99.0;eor
       1757;2024102706;    9;    9.7;  94.0;eor
       1757;2024102712;    9;   13.4;  82.0;eor
       1757;2024102718;    9;   11.7;  88.0;eor
       1757;2024102806;    9;    8.0;  97.0;eor
       1757;2024102812;    9;   12.5;  84.0;eor
       1757;2024102818;    9;   11.5;  94.0;eor
       1757;2024102906;    9;   12.9;  95.0;eor
       1757;2024102912;    9;   13.8;  91.0;eor
       1757;2024102918;    9;   13.3;  97.0;eor
       1757;2024103006;    9;   13.5;  91.0;eor
       1757;2024103012;    9;   12.7;  81.0;eor
       1757;2024103018;    9;   10.5;  81.0;eor
       1757;2024103106;    9;    8.5;  92.0;eor
       1757;2024103112;    9;   12.1;  80.0;eor
       1757;2024103118;    9;   12.3;  81.0;eor
       1757;2024110106;    9;   12.9;  82.0;eor
       1757;2024110112;    9;   13.9;  79.0;eor
       1757;2024110118;    9;   12.7;  91.0;eor
       1757;2024110206;    9;    7.1;  57.0;eor
       1757;2024110212;    9;    9.2;  38.0;eor
       1757;2024110218;    9;    2.4;  83.0;eor
       1757;2024110306;    9;    2.7;  78.0;eor
       1757;2024110312;    9;    9.7;  66.0;eor
       1757;2024110318;    9;    9.0;  84.0;eor
       1757;2024110406;    9;    9.6;  96.0;eor
       1757;2024110412;    9;   12.4;  83.0;eor
       1757;2024110418;    9;   10.1;  96.0;eor
       1757;2024110506;    9;    9.1;  78.0;eor
       1757;2024110512;    9;    9.3;  74.0;eor
       1757;2024110518;    9;    7.1;  88.0;eor
       1757;2024110606;    9;    7.4;  86.0;eor
       1757;2024110612;    9;    7.4;  83.0;eor
       1757;2024110618;    9;    6.9;  84.0;eor
       1757;2024110706;    9;    6.6;  90.0;eor
       1757;2024110712;    9;    7.9;  89.0;eor
       1757;2024110718;    9;    8.1;  94.0;eor
       1757;2024110806;    9;    7.2;  97.0;eor
       1757;2024110812;    9;    7.1;  79.0;eor
       1757;2024110818;    9;    5.0;  82.0;eor
       1757;2024110906;    9;    3.3;  89.0;eor
       1757;2024110912;    9;    3.9;  84.0;eor
       1757;2024110918;    9;    2.7;  88.0;eor
       1757;2024111006;    9;    0.7;  96.0;eor
       1757;2024111012;    9;    1.2;  91.0;eor
       1757;2024111018;    9;    1.9;  95.0;eor
       1757;2024111106;    9;    3.2;  93.0;eor
       1757;2024111112;    9;    5.1;  88.0;eor
       1757;2024111118;    9;    4.2;  93.0;eor
       1757;2024111206;    9;    4.2;  96.0;eor
       1757;2024111212;    9;    6.6;  82.0;eor
       1757;2024111218;    9;    6.9;  89.0;eor
       1757;2024111306;    9;    3.6;  95.0;eor
       1757;2024111312;    9;    9.3;  70.0;eor
       1757;2024111318;    9;    6.5;  91.0;eor
       1757;2024111406;    9;    8.3;  92.0;eor
       1757;2024111412;    9;   10.0;  75.0;eor
       1757;2024111418;    9;    8.6;  87.0;eor
       1757;2024111506;    9;    5.0;  98.0;eor
       1757;2024111512;    9;    8.6;  97.0;eor
       1757;2024111518;    9;   10.2;  97.0;eor
       1757;2024111606;    9;    8.1;  77.0;eor
       1757;2024111612;    9;    8.4;  74.0;eor
       1757;2024111618;    9;    7.7;  81.0;eor
       1757;2024111706;    9;    7.2;  91.0;eor
       1757;2024111712;    9;    8.1;  75.0;eor
       1757;2024111718;    9;    5.4;  83.0;eor
       1757;2024111806;    9;    3.7;  80.0;eor
       1757;2024111812;    9;    5.4;  77.0;eor
       1757;2024111818;    9;    4.2;  79.0;eor
       1757;2024111906;    9;    1.6;  88.0;eor
       1757;2024111912;    9;    1.7;  93.0;eor
       1757;2024111918;    9;    2.9;  92.0;eor
       1757;2024112006;    9;    0.5;  98.0;eor
       1757;2024112012;    9;    3.0;  84.0;eor
       1757;2024112018;    9;    0.6;  94.0;eor
       1757;2024112106;    9;    0.0;  91.0;eor
       1757;2024112112;    9;    1.3;  87.0;eor
       1757;2024112118;    9;    1.7;  82.0;eor
       1757;2024112206;    9;    0.7;  89.0;eor
       1757;2024112212;    9;    2.7;  72.0;eor
       1757;2024112218;    9;    2.8;  79.0;eor
       1757;2024112306;    9;    1.1;  88.0;eor
       1757;2024112312;    9;    3.2;  81.0;eor
       1757;2024112318;    9;    3.1;  82.0;eor
       1757;2024112406;    9;    3.7;  94.0;eor
       1757;2024112412;    9;    8.7;  92.0;eor
       1757;2024112418;    9;   11.5;  75.0;eor
       1757;2024112506;    9;   12.3;  64.0;eor
       1757;2024112512;    9;   14.3;  59.0;eor
       1757;2024112518;    9;   14.0;  58.0;eor
       1757;2024112606;    9;    9.0;  83.0;eor
       1757;2024112612;    9;   10.1;  72.0;eor
       1757;2024112618;    9;    7.6;  79.0;eor
       1757;2024112706;    9;    5.3;  89.0;eor
       1757;2024112712;    9;    6.2;  82.0;eor
       1757;2024112718;    9;    5.6;  88.0;eor
       1757;2024112806;    9;    6.2;  91.0;eor
       1757;2024112812;    9;    7.9;  85.0;eor
       1757;2024112818;    9;    6.2;  93.0;eor
       1757;2024112906;    9;    4.6;  82.0;eor
       1757;2024112912;    9;    4.7;  79.0;eor
       1757;2024112918;    9;    4.8;  79.0;eor
       1757;2024113006;    9;    3.4;  79.0;eor
       1757;2024113012;    9;    5.7;  68.0;eor
       1757;2024113018;    9;    2.8;  79.0;eor
       1757;2024120106;    9;   -0.9;  92.0;eor
       1757;2024120112;    9;    3.2;  74.0;eor
       1757;2024120118;    9;    1.2;  85.0;eor
       1757;2024120206;    9;    1.8;  83.0;eor
       1757;2024120212;    9;    6.4;  82.0;eor
       1757;2024120218;    9;    6.3;  84.0;eor
       1757;2024120306;    9;    7.1;  92.0;eor
       1757;2024120312;    9;    7.3;  86.0;eor
       1757;2024120318;    9;    6.6;  93.0;eor
       1757;2024120406;    9;    4.6;  96.0;eor
       1757;2024120412;    9;    5.1;  94.0;eor
       1757;2024120418;    9;    5.4;  96.0;eor
       1757;2024120506;    9;    2.7;  96.0;eor
       1757;2024120512;    9;    5.0;  86.0;eor
       1757;2024120518;    9;    2.1;  89.0;eor
       1757;2024120606;    9;    2.2;  88.0;eor
       1757;2024120612;    9;    3.0;  90.0;eor
       1757;2024120618;    9;    2.8;  92.0;eor
       1757;2024120706;    9;    3.3;  96.0;eor
       1757;2024120712;    9;    5.8;  88.0;eor
       1757;2024120718;    9;    5.3;  86.0;eor
       1757;2024120806;    9;    4.6;  91.0;eor
       1757;2024120812;    9;    5.6;  79.0;eor
       1757;2024120818;    9;    5.2;  81.0;eor
       1757;2024120906;    9;    5.6;  90.0;eor
       1757;2024120912;    9;    5.9;  83.0;eor
       1757;2024120918;    9;    5.5;  86.0;eor
       1757;2024121006;    9;    5.0;  87.0;eor
       1757;2024121012;    9;    5.2;  85.0;eor
       1757;2024121018;    9;    4.7;  79.0;eor
       1757;2024121106;    9;    2.4;  82.0;eor
       1757;2024121112;    9;    2.1;  80.0;eor
       1757;2024121118;    9;    1.3;  84.0;eor
       1757;2024121206;    9;    2.3;  93.0;eor
       1757;2024121212;    9;    3.8;  87.0;eor
       1757;2024121218;    9;    3.2;  88.0;eor
       1757;2024121306;    9;    2.7;  88.0;eor
       1757;2024121312;    9;    3.3;  79.0;eor
       1757;2024121318;    9;    1.4;  80.0;eor
       1757;2024121406;    9;    0.1;  80.0;eor
       1757;2024121412;    9;    0.0;  87.0;eor
       1757;2024121418;    9;    2.6;  92.0;eor
       1757;2024121506;    9;    3.9;  88.0;eor
       1757;2024121512;    9;    6.2;  84.0;eor
       1757;2024121518;    9;    7.2;  95.0;eor
       1757;2024121606;    9;   10.3;  92.0;eor
       1757;2024121612;    9;    9.9;  95.0;eor
       1757;2024121618;    9;    9.6;  84.0;eor
       1757;2024121706;    9;    9.7;  84.0;eor
       1757;2024121712;    9;    9.0;  93.0;eor
       1757;2024121718;    9;    9.0;  88.0;eor
       1757;2024121806;    9;    6.5;  85.0;eor
       1757;2024121812;    9;    8.2;  75.0;eor
       1757;2024121818;    9;   10.6;  79.0;eor
       1757;2024121906;    9;   10.4;  83.0;eor
       1757;2024121912;    9;   11.6;  89.0;eor
       1757;2024121918;    9;    6.2;  86.0;eor
       1757;2024122006;    9;    6.5;  67.0;eor
       1757;2024122012;    9;    6.4;  64.0;eor
       1757;2024122018;    9;    4.1;  86.0;eor
       1757;2024122106;    9;    4.2;  84.0;eor
       1757;2024122112;    9;    6.2;  87.0;eor
       1757;2024122118;    9;    6.6;  81.0;eor
       1757;2024122206;    9;    6.8;  89.0;eor
       1757;2024122212;    9;    6.3;  83.0;eor
       1757;2024122218;    9;    4.9;  82.0;eor
       1757;2024122306;    9;    3.0;  87.0;eor
       1757;2024122312;    9;    4.3;  93.0;eor
       1757;2024122318;    9;    5.0;  94.0;eor
       1757;2024122406;    9;    4.3;  92.0;eor
       1757;2024122412;    9;    5.4;  86.0;eor
       1757;2024122418;    9;    3.6;  92.0;eor
       1757;2024122506;    9;    3.4;  87.0;eor
       1757;2024122512;    9;    5.7;  89.0;eor
       1757;2024122518;    9;    6.1;  97.0;eor
       1757;2024122606;    9;    7.3;  98.0;eor
       1757;2024122612;    9;    7.5;  94.0;eor
       1757;2024122618;    9;    6.8;  95.0;eor
       1757;2024122706;    9;    5.6;  96.0;eor
       1757;2024122712;    9;    4.8;  97.0;eor
       1757;2024122718;    9;    4.4;  97.0;eor
       1757;2024122806;    9;    2.3;  97.0;eor
       1757;2024122812;    9;    1.6;  98.0;eor
       1757;2024122818;    9;    0.7;  98.0;eor
       1757;2024122906;    9;   -0.3;  97.0;eor
       1757;2024122912;    9;    1.7;  96.0;eor
       1757;2024122918;    9;    2.8;  93.0;eor
       1757;2024123006;    9;    5.6;  92.0;eor
       1757;2024123012;    9;    6.3;  88.0;eor
       1757;2024123018;    9;    5.8;  84.0;eor
       1757;2024123106;    9;    7.1;  85.0;eor
       1757;2024123112;    9;    5.8;  77.0;eor
       1757;2024123118;    9;    3.5;  85.0;eor
       1757;2025010106;    9;    5.7;  78.0;eor
       1757;2025010112;    9;    7.7;  74.0;eor
       1757;2025010118;    9;    7.2;  81.0;eor
       1757;2025010206;    9;    3.2;  72.0;eor
       1757;2025010212;    9;    2.9;  61.0;eor
       1757;2025010218;    9;    0.4;  80.0;eor
       1757;2025010306;    9;    0.4;  86.0;eor
       1757;2025010312;    9;    0.0;  92.0;eor
       1757;2025010318;    9;   -1.2;  69.0;eor
       1757;2025010406;    9;   -5.1;  86.0;eor
       1757;2025010412;    9;   -1.3;  86.0;eor
       1757;2025010418;    9;    0.4;  84.0;eor
       1757;2025010506;    9;    0.5;  87.0;eor
       1757;2025010512;    9;    0.4;  81.0;eor
       1757;2025010518;    9;    0.5;  70.0;eor
       1757;2025010606;    9;    2.4;  96.0;eor
       1757;2025010612;    9;    8.1;  93.0;eor
       1757;2025010618;    9;    9.1;  76.0;eor
       1757;2025010706;    9;    5.5;  68.0;eor
       1757;2025010712;    9;    5.7;  68.0;eor
       1757;2025010718;    9;    3.2;  78.0;eor
       1757;2025010806;    9;    2.4;  79.0;eor
       1757;2025010812;    9;    4.1;  70.0;eor
       1757;2025010818;    9;    4.2;  69.0;eor
       1757;2025010906;    9;    0.3;  85.0;eor
       1757;2025010912;    9;    2.8;  77.0;eor
       1757;2025010918;    9;    1.0;  90.0;eor
       1757;2025011006;    9;    1.0;  93.0;eor
       1757;2025011012;    9;    2.4;  89.0;eor
       1757;2025011018;    9;    1.4;  80.0;eor
       1757;2025011106;    9;    1.2;  78.0;eor
       1757;2025011112;    9;    0.4;  88.0;eor
       1757;2025011118;    9;    1.4;  66.0;eor
       1757;2025011206;    9;   -0.6;  78.0;eor
       1757;2025011212;    9;    0.3;  73.0;eor
       1757;2025011218;    9;   -2.3;  88.0;eor
       1757;2025011306;    9;   -3.5;  90.0;eor
       1757;2025011312;    9;   -0.1;  83.0;eor
       1757;2025011318;    9;   -0.5;  81.0;eor
       1757;2025011406;    9;   -0.1;  74.0;eor
       1757;2025011412;    9;    0.6;  90.0;eor
       1757;2025011418;    9;    2.3;  96.0;eor
       1757;2025011506;    9;    5.0;  92.0;eor
       1757;2025011512;    9;    4.3;  95.0;eor
       1757;2025011518;    9;    3.4;  97.0;eor
       1757;2025011606;    9;    2.2;  97.0;eor
       1757;2025011612;    9;    3.4;  91.0;eor
       1757;2025011618;    9;    4.3;  96.0;eor
       1757;2025011706;    9;    1.3;  98.0;eor
       1757;2025011712;    9;    1.3;  92.0;eor
       1757;2025011718;    9;    0.7;  95.0;eor
       1757;2025011806;    9;   -0.4;  97.0;eor
       1757;2025011812;    9;    0.3;  97.0;eor
       1757;2025011818;    9;   -0.6;  98.0;eor
       1757;2025011906;    9;   -3.2;  96.0;eor
       1757;2025011912;    9;    1.1;  81.0;eor
       1757;2025011918;    9;   -2.0;  97.0;eor
       1757;2025012006;    9;   -2.8;  94.0;eor
       1757;2025012012;    9;    4.0;  75.0;eor
       1757;2025012018;    9;    0.6;  91.0;eor
       1757;2025012106;    9;   -0.8;  92.0;eor
       1757;2025012112;    9;    0.7;  85.0;eor
       1757;2025012118;    9;    0.6;  88.0;eor
       1757;2025012206;    9;   -2.1;  97.0;eor
       1757;2025012212;    9;   -1.4;  95.0;eor
       1757;2025012218;    9;   -0.3;  84.0;eor
       1757;2025012306;    9;    0.6;  82.0;eor
       1757;2025012312;    9;    2.7;  91.0;eor
       1757;2025012318;    9;    4.5;  84.0;eor
       1757;2025012406;    9;    2.1;  83.0;eor
       1757;2025012412;    9;    6.1;  76.0;eor
       1757;2025012418;    9;    6.5;  81.0;eor
       1757;2025012506;    9;    5.9;  91.0;eor
       1757;2025012512;    9;    9.9;  81.0;eor
       1757;2025012518;    9;    4.5;  93.0;eor
       1757;2025012606;    9;    3.2;  88.0;eor
       1757;2025012612;    9;    2.4;  96.0;eor
       1757;2025012618;    9;    2.5;  96.0;eor
       1757;2025012706;    9;    2.9;  89.0;eor
       1757;2025012712;    9;    8.2;  86.0;eor
       1757;2025012718;    9;    9.5;  82.0;eor
       1757;2025012806;    9;    5.6;  93.0;eor
       1757;2025012812;    9;    7.7;  84.0;eor
       1757;2025012818;    9;    6.2;  89.0;eor
       1757;2025012906;    9;    3.9;  93.0;eor
       1757;2025012912;    9;    7.2;  82.0;eor
